OCAI – Adhocracy Culture (30/100),Pontuação que indica o segundo tipo de cultura mais presente.,“…adhocracy is at the second place with the average score of 30 from 100 points.”  ;;;;;;;
OCAI – Market Culture (13/100),Pontuação que indica o tipo de cultura menos presente na empresa-caso.,“…market culture with the average score of 13 from 100 points.”  ;;;;;;;
"OCAI – Hierarchy Culture (implícito),""Tipo previsto pelo instrumento";" mencionado indiretamente como uma das quatro categorias, ainda que sem pontuação específica na empresa-caso."",""“…Respondents divide 100 points between 4 statements… being: (1) clan, (2) adhocracy, (3) market and (4) hierarchy.”""";;;;;;
Vo et al. 2018 - Next Generation Business Intelligence and Analytics.pdf;;;;;;;
MÉTRICO,COMO É USADO NO TEXTO,EVIDÊNCIA TEXTUAL (entre aspas)  ;;;;;;;
Response time (incl. “real-time / near-real-time / fast OLAP query response time / real-time response”),Avaliar rapidez da resposta de consultas/ações de BI,“Fast OLAP query response time.”; “Operational BI … need for near real-time BI”; “Real-time response”  ;;;;;
Maximal response time,Meta de SLA que não deve ser ultrapassada,“service level objectives like maximal response time …”  ;;;;;;;
Latency (incl. “low latency” / “reduce latency”),Medir atraso entre chegada do dado e disponibilização para análise,“Low latency” ; “reduce latency” ; “reduce the latency between when the transaction data is acquired and when that data is available for analysis”  ;;;;;
Dieu et al. 2009 - 1,000 tables under the form.pdf;;;;;;;
metric,como é usado no texto,evidência literal (trecho abreviado);;;;;;;
Total Cost of Ownership (TCO),métrica de custo utilizada para justificar o uso de EII; o objetivo é manter TCO baixo,“…habilita a criação e consulta de esquemas virtuais … com um baixo TCO (Total Cost of Ownership).”;;;;;;
Data Processing Set (dps),principal métrica de performance; nº de linhas trazidas dos data sources para executar a parte de assembly da consulta; objetivo do otimizador é minimizá-la,“introduzimos a noção de data processing set … como o número de linhas que são lidas…  Nosso objetivo de otimização é encontrar um plano … que tenha o menor dps(P(Q)).”;;;;;
dps(P(Q),SQi) (dps de subquery),versão derivada da métrica aplicada a cada subconsulta individual;" soma dessas dps gera o dps total,""“definimos o data processing set de uma subquery SQi … Se N é o número de subqueries… ∑ dps(P(Q),SQi) = dps(P(Q)).”""";;;;;;
Número de tabelas na cláusula FROM,usado para caracterizar “mega queries”; influencia diretamente custo de otimização e execução,“Mega queries … referenciam … centenas a milhares de tabelas na cláusula FROM.”;;;;;;
Número de bases de dados/fontes,indica grau de distribuição e impacto na execução (ex.: 80 bancos diferentes),“…depois do desdobramento a consulta referencia mais de 1 000 tabelas de mais de 80 bancos de dados diferentes.”;;;;;;;
Tempo de execução da consulta,resultado percebido pelo usuário; mega queries otimizadas retornam em dezenas de segundos a poucos minutos,“83 % das mega queries … puderam ser processadas num intervalo de 20 s a 2 min.”;;;;;;
Tempo de otimização,tempo gasto pelo otimizador; melhoria de horas para segundos/minutos depois das técnicas propostas,“em implementação anterior … o otimizador levava horas … Depois das mudanças ele se torna escalável.”;;;;;;
Pior caso de complexidade temporal,indicador analítico da eficiência dos estágios do otimizador (linear ou polinomial),“estágios são concebidos para garantir uma baixa complexidade de tempo no pior caso (linear ou polinomial).”;;;;;;;
Consumo de memória,meta de projeto;" transformações ‘in-place’ para manter uso de memória baixo,""“(ii) baixo consumo de memória, em particular favorecer transformações ‘in place’ para evitar clonagem de planos…”""";;;;;;
Volume de transferência de dados,considerado fator de custo dominante; minimizado indiretamente ao minimizar dps,“transferência de dados se mostra um fator de custo dominante … portanto é imperativo limitá-la.”;;;;;;
Nº de valores distintos no atributo de junção,usado para decidir se vale a pena aplicar semi-join/bind join (afeta redução de dps),“…eficácia da redução semi-join depende do número de valores distintos retornados por SQ1.A…”;;;;;;;
Fator de fan-out (junção),estimativa de multiplicação de registros;" critério para escolher bind join,""“…e do número de registros retornados por cada SQ2$… comparado à cardinalidade de SQ2 (i.e., fator de fan-out).”""";;;;;;
Classificação small/big/unknown,rótulo baseado em cardinalidade estimada;" guia a criação de semi-joins e bind joins,""“Assumimos que … sabemos se o número de registros … é ‘small’, ‘big’ ou ‘unknown’.”""";;;;;;
Requisitos de atualidade (intraday/intrahour/intraminute),medidor de frescor dos dados exigido pelo negócio;" condiciona necessidade de acesso direto às fontes,""“Estudos reportam requisitos de dados oportunos de: intraday (46 %), intrahour (25 %), intraminute (7 %).”""";;;;;;
Panda et al. 2014 - e-government procurement implementation in India - two comparative case studies from the field.pdf;;;;;;;
Medidor_de_Performance,Como_e_utilizado,Evidencia_no_Texto;;;;;;;
Economia de custos (%),Indicador-chave de eficiência do E-GP;" mensura a redução de despesa obtida quando comparado ao processo manual,""“report savings of up to 25% over the procurement carried out through traditional manual mode [31, 22]”""";;;;;;
Chance de fracasso do projeto (%),Indicador de risco;" usado para enfatizar a necessidade de gestão adequada,""“E-GP project like any other e-Governance project has 70% chances of failure [18, 35]”""";;;;;;
Participação do orçamento público (%),Mede a relevância econômica das compras governamentais no orçamento nacional,“goods / services … constitutes 30% of Indian Union Budget”;;;;;;;
"Participação no PIB (%),Mede o peso das compras governamentais na economia do país,""“or 3.4% to 5.7% of Indian GDP [19, 10]”""";;;;;;;
Tempo de ciclo da licitação (dias),Avalia a agilidade do processo; compara antes e depois da adoção do E-GP,“Tender cycle time reduced from average 90-135 days to 32 days.”;;;;;;
Economia de custos (valor absoluto),Mede valor monetário poupado graças ao E-GP,“Cost savings to a tune of Rs 22000 Crore.”;;;;;;;
Participação média de fornecedores (nº/licit.) ,Indicador de competitividade; compara número médio de proponentes por licitação,“Supplier participation increased from an average of 3 per tender in conventional mode to 4.5 in e-Procurement mode.”;;;;;;
Número total de fornecedores registrados,Indicador de adoção pelo mercado fornecedor,“No of suppliers registered on E-GP portal: 60000”;;;;;;;
"Número de órgãos compradores usando o sistema,Indicador de penetração no setor público,""“27 Dept, 43 PSU & Corporations, 20 Universities and 135 Urban Local Bodies”""";;;;;;;
Número total de licitações processadas (GoAP),Volume operacional do sistema,“Total tenders: 308253 Nos”;;;;;;;
Valor total processado (GoAP),Volume financeiro administrado pelo sistema,“Total value: Rs. 351529 Crore”;;;;;;;
Número total de licitações – CPPP,Volume operacional da plataforma nacional,“CPPP Portal: Total tenders: 1327 amounting  Rs. 2128.19 Crore”;;;;;;;
Valor total processado – CPPP,Volume financeiro administrado pela plataforma nacional,“amounting  Rs. 2128.19 Crore”;;;;;;;
Número de licitações – Estados (GePNIC MMP),Volume operacional nos estados que adotaram o MMP,“States using GePNIC as MMP: Total tenders: 5727”;;;;;;;
Valor processado – Estados (GePNIC MMP),Volume financeiro nos estados que adotaram o MMP,“amounting Rs.11902 Crore”;;;;;;;
Número de licitações – Estados (GePNIC não-MMP),Volume operacional nos estados que usam GePNIC fora do MMP,“States using GePNIC as non-MMP: Total tenders: 7763”;;;;;;;
Valor processado – Estados (GePNIC não-MMP),Volume financeiro nos estados que usam GePNIC fora do MMP,“amounting Rs. 4410.80 Crore”;;;;;;;
Taxa de transação (% do ECV),Indicador de custo do sistema para os fornecedores;" utilizado para mostrar modelo de remuneração do PPP,""“.03% of Estimated Contract Value (ECV)… Cap of Rs.10,000/- … Rs.25,000/- …”""";;;;;;
"Limite de obrigatoriedade (valor ECV),Indicador regulatório que também permite medir cobertura do sistema,""“Mandatory  procurement above Rs 1.0 Cr through e-route during pilot phase.” / “Rs. 10Lakh ECV, e-publish mandatory.”""";;;;;;;
